Language,Default
30_Usable_08_IDTag_Female_Black_Pilot_02_DescKey,Эта ID-метка принадлежит Жизель Бенуа.

30_Usable_08_IDTag_Female_Black_Pilot_01_NameKey,ID-Метка Кенди Домингес
30_Usable_08_IDTag_Female_Black_Pilot_01_DescKey,Эта ID-метка принадлежит Кенди Домингес.

30_Usable_08_IDTag_Female_Black_Miner_02_NameKey,ID-Метка Ниеша Дэвис
30_Usable_08_IDTag_Female_Black_Miner_02_DescKey,Эта ID-метка принадлежит Ниеше Дэвис.

30_Usable_08_IDTag_Female_Black_Miner_01_NameKey,ID-Метка Олу Ивара
30_Usable_08_IDTag_Female_Black_Miner_01_DescKey,Эта ID-метка принадлежит Олу Ивара.

30_Usable_08_IDTag_Female_Black_Engineer_02_NameKey,ID-Метка Имани Хендрикс
30_Usable_08_IDTag_Female_Black_Engineer_02_DescKey,Эта ID-метка принадлежит Имани Хендрикс.

30_Usable_08_IDTag_Female_Black_Engineer_01_NameKey,ID-Метка Невай Джонсон
30_Usable_08_IDTag_Female_Black_Engineer_01_DescKey,Эта ID-метка принадлежит Невай Джонсон.

30_Usable_08_IDTag_Female_Black_Doctor_02_NameKey,ID-Метка Эси Акуфо
30_Usable_08_IDTag_Female_Black_Doctor_02_DescKey,Эта ID-метка принадлежит Эси Акуфо.

30_Usable_08_IDTag_Female_Black_Doctor_01_NameKey,ID-Метка Фана Ибрагимова
30_Usable_08_IDTag_Female_Black_Doctor_01_DescKey,Эта ID-метка принадлежит Фане Ибрагимове.

30_Usable_08_IDTag_Female_Asian_Soldier_02_NameKey,ID-Метка Зоя Ансари
30_Usable_08_IDTag_Female_Asian_Soldier_02_DescKey,Эта ID-метка принадлежит Зое Ансари.

30_Usable_08_IDTag_Female_Asian_Soldier_01_NameKey,ID-Метка Джеми Синага
30_Usable_08_IDTag_Female_Asian_Soldier_01_DescKey,Эта ID-метка принадлежит Джеми Синага.

30_Usable_08_IDTag_Female_Asian_Scientist_02_NameKey,ID-Метка Солонго Лхагвасурен
30_Usable_08_IDTag_Female_Asian_Scientist_02_DescKey,Эта ID-метка принадлежит Солонго Лхагвасурену.

30_Usable_08_IDTag_Female_Asian_Scientist_01_NameKey,ID-Метка Сии Чжао
30_Usable_08_IDTag_Female_Asian_Scientist_01_DescKey,Эта ID-метка принадлежит Сии Чжао.

30_Usable_08_IDTag_Female_Asian_Pilot_02_NameKey,ID-Метка Юми Сонода
30_Usable_08_IDTag_Female_Asian_Pilot_02_DescKey,Эта ID-метка принадлежит Yumi Sonoda.

30_Usable_08_IDTag_Female_Asian_Pilot_01_NameKey,ID-Метка Линь Хуэй Тун
30_Usable_08_IDTag_Female_Asian_Pilot_01_DescKey,Эта ID-метка принадлежит Линь Хуэй Тун.

30_Usable_08_IDTag_Female_Asian_Miner_02_NameKey,ID-Метка Цзюньхуэй Чэнь
30_Usable_08_IDTag_Female_Asian_Miner_02_DescKey,Эта ID-метка принадлежит Цзюньхуэй Чэню.

30_Usable_08_IDTag_Female_Asian_Miner_01_NameKey,ID-Метка Джампа Намган
30_Usable_08_IDTag_Female_Asian_Miner_01_DescKey,Эта ID-метка принадлежит Джампе Намган.

30_Usable_08_IDTag_Female_Asian_Engineer_02_NameKey,ID-Метка Дхиа Чунг
30_Usable_08_IDTag_Female_Asian_Engineer_02_DescKey,Эта ID-метка принадлежит Дхии Чунг.

30_Usable_08_IDTag_Female_Asian_Engineer_01_NameKey,ID-Метка Минхе Мок
30_Usable_08_IDTag_Female_Asian_Engineer_01_DescKey,Эта ID-метка принадлежит Минхе Мок.

30_Usable_08_IDTag_Female_Asian_Doctor_02_NameKey,ID-Метка Аой Такара
30_Usable_08_IDTag_Female_Asian_Doctor_02_DescKey,Эта ID-метка принадлежит Аой Такаре.

30_Usable_08_IDTag_Female_Asian_Doctor_01_NameKey,ID-Метка Тала Баккай
30_Usable_08_IDTag_Female_Asian_Doctor_01_DescKey,Эта ID-метка принадлежит Тале Баккай.
